,Game_result,Citizen,Mafia,Don,Sheriff
5897,город,"['Сахара', 'Амика', 'Ангел', 'Гость', 'zorgan', 'Гость']","['Luna', 'Март']",Arsenal,Богом данная
5898,мафия,"['Евсейка2', 'Гость', 'Гость', 'Александр', 'Гость', 'Sub-Zero']","['Гость', 'Гость']",Гость,Катерок
5899,мафия,"['Гость', 'Катерок', 'Гость', 'Гость', 'Март', 'Гость']","['Гость', 'Александр']",Амика,Luna
5900,мафия,"['Катерок', 'Александр', 'Гость', 'Гость', 'Luna', 'Гость']","['Ангел', 'Амика']",Гость,Гость
5901,город,"['Sub-Zero', 'Евсейка2', 'Док', 'Fox', 'Гость', 'Гость']","['zorgan', 'Гость']",NaLaбутенах,Сахара
5902,город,"['NaLaбутенах', 'Док', 'Юпитер', 'Рапсодия', 'Богом данная', 'Гость']","['Сахара', 'Гость']",Sub-Zero,Евсейка2
5903,мафия,"['Сахара', 'СПИ', 'Рапсодия', 'Fox', 'Гость', 'Гость']","['Юпитер', 'Богом данная']",Sub-Zero,Александр
5904,мафия,"['Евсейка2', 'NaLaбутенах', 'Богом данная', 'Гость', 'СПИ', 'Сахара']","['Рапсодия', 'Fox']",Гость,Александр
5905,мафия,"['Сахара', 'Arsenal', 'Sub-Zero', 'Александр', 'Богом данная', 'Гость']","['Гость', 'Гость']",Рапсодия,СПИ
5906,мафия,"['NaLaбутенах', 'Гость', 'Гость', 'Sub-Zero', 'Евсейка2', 'Амика']","['Сахара', 'Arsenal']",Гость,Александр
5907,мафия,"['Sub-Zero', 'Гость', 'Гость', 'Катерок', 'Март', 'Гость']","['Гость', 'Гость']",Александр,Богом данная
5908,город,"['Богом данная', 'Сахара', 'Luna', 'Док', 'Arsenal', 'Гость']","['Март', 'zorgan']",Ангел,Катерок
5909,мафия,"['Гость', 'zorgan', 'Sub-Zero', 'Евсейка2', 'Гость', 'NaLaбутенах']","['Док', 'Гость']",Fox,Сахара
5910,город,"['Сахара', 'Luna', 'Евсейка2', 'Гость', 'Док', 'Гость']","['zorgan', 'Ангел']",Амика,Fox
5911,мафия,"['Sub-Zero', 'Гость', 'Рапсодия', 'Гость', 'Катерок', 'Маэстро']","['Александр', 'Богом данная']",Сахара,Fox
5912,мафия,"['Гость', 'Гость', 'Комфорка', 'Катерок', 'Гость', 'Гость']","['Гость', 'Жэ']",Рапсодия,Fox
5913,мафия,"['Жэ', 'Сахара', 'Гость', 'Гость', 'Александр', 'Luna']","['Радио', 'Sub-Zero']",Arsenal,Катерок
5914,город,"['Радио', 'Гость', 'Гость', 'Fox', 'Гость', 'Sub-Zero']","['Александр', 'Катерок']",Жэ,Сахара
5915,город,"['Sub-Zero', 'Сахара', 'Док', 'Майор Ковальский', 'Рапсодия', 'Moss']","['Александр', 'Жэ']",Гость,Arsenal
5916,город,"['Sub-Zero', 'Сахара', 'Жэ', 'Евсейка2', 'Гость', 'Богом данная']","['Fox', 'Гость']",Энн,Гость
5917,мафия,"['Гость', 'Рапсодия', 'Сахара', 'Ник', 'Гость', 'Светлая']","['Fox', 'Док']",Александр,Гость
5918,город,"['Гость', 'Александр', 'Moss', 'StarSky', 'Гость', 'Светлая']","['Arsenal', 'Ник']",Каменская,Рапсодия
5919,мафия,"['Жэ', 'Светлая', 'Сахара', 'Александр', 'Гость', 'Ник']","['Рапсодия', 'Moss']",Fox,StarSky
5920,город,"['Гость', 'Док', 'Рапсодия', 'Майор Ковальский', 'Жэ', 'StarSky']","['Ник', 'Гость']",Moss,Сахара
5921,город,"['Рапсодия', 'Moss', 'Майор Ковальский', 'Каменская', 'Док', 'Жэ']","['Гость', 'StarSky']",Александр,Ник
5922,мафия,"['Светлая', 'Рапсодия', 'Александр', 'Жэ', 'Каменская', 'Гость']","['Сахара', 'Гость']",Moss,Док
5923,город,"['Богом данная', 'Sub-Zero', 'Евсейка2', 'Гость', 'Светлая', 'Сахара']","['Ник', 'Moss']",Гость,Жэ
5924,мафия,"['Каменская', 'Гость', 'Сахара', 'Moss', 'Ник', 'Светлая']","['Рапсодия', 'Жэ']",Гость,StarSky
5925,мафия,"['Moss', 'Гость', 'Sub-Zero', 'Светлая', 'Ангел', 'Luna']","['Жэ', 'Док']",Рапсодия,Гость
5926,город,"['Гость', 'Жэ', 'Док', 'Светлая', 'Fox', 'Luna']","['Майор Ковальский', 'Гость']",Moss,Александр
5927,город,"['Сахара', 'Sub-Zero', 'Fox', 'Док', 'Александр', 'Moss']","['Майор Ковальский', 'Гость']",Рапсодия,Гость
5928,мафия,"['Майор Ковальский', 'Рапсодия', 'Сахара', 'Sub-Zero', 'Док', 'Moss']","['Гость', 'Александр']",Arsenal,Жэ
5929,мафия,"['Sub-Zero', 'Ангел', 'Светлая', 'Гость', 'Гость', 'Александр']","['Рапсодия', 'Moss']",Жэ,Fox
5930,город,"['Sub-Zero', 'Гость', 'Рапсодия', 'Док', 'Moss', 'Сахара']","['Гость', 'Гость']",Каменская,Fox
5931,мафия,"['Гость', 'Сахара', 'Гость', 'Рапсодия', 'Док', 'Светлая']","['Гость', 'Александр']",Fox,Каменская
5932,город,"['Гость', 'Сахара', 'Гость', 'Гость', 'Moss', 'Док']","['Рапсодия', 'Александр']",Каменская,Светлая
5933,мафия,"['Fox', 'Гость', 'Док', 'Светлая', 'Ангел', 'Arsenal']","['Каменская', 'Moss']",Гость,Sub-Zero
5934,город,"['Александр', 'Fox', 'Каменская', 'Светлая', 'Гость', 'Arsenal']","['Гость', 'Док']",Moss,Сахара
5935,мафия,"['Гость', 'Полицейский', 'BackInBlack', 'Fess', 'Sahtir', 'Вальтер']","['Доцент', 'DEADPOOL']",Гость,HardCore
5936,мафия,"['RedSicilian', 'Амур', 'Полицейский', 'HardCore', 'Гость', 'Sahtir']","['Доцент', 'BackInBlack']",Гость,Red
5937,мафия,"['Вальтер', 'Стинг', 'Sahtir', 'Red', 'DEADPOOL', 'Гость']","['Полицейский', 'BackInBlack']",Гость,Гость
5938,мафия,"['Гость', 'Red', 'Гость', 'Fess', 'RedSicilian', 'HardCore']","['Доцент', 'Гость']",DEADPOOL,Стинг
5939,мафия,"['Строитель', 'Амур', 'Урфин', 'Шаман', 'Лучистая', '10 Треф']","['lamparov', 'Гектор']",Доцент,Полицейский
5940,мафия,"['Вальтер', 'Полицейский', 'Red', 'Шаман', 'DEADPOOL', 'Sahtir']","['Стинг', 'Строитель']",lamparov,BackInBlack
5941,город,"['Лучистая', 'Шаман', 'ВАЛЛИ', 'Стинг', 'Доцент', 'Ильис']","['Red', '10 Треф']",Урфин,Амур
5942,мафия,"['DEADPOOL', 'ВАЛЛИ', 'Вальтер', 'Sahtir', 'lamparov', 'BackInBlack']","['Лучистая', 'Полицейский']",Шаман,Гектор
5943,город,"['DEADPOOL', 'Грачик', 'Полицейский', 'Sahtir', 'Рокси', 'Lee']","['Урфин', 'lamparov']",Стинг,Лучистая
5944,мафия,"['Урфин', 'Лучистая', 'Verbo', 'Lee', 'lamparov', 'DEADPOOL']","['Стинг', 'Грачик']",Полицейский,Sahtir
5945,мафия,"['Лучистая', 'Стинг', 'Урфин', 'Гость', 'Sahtir', 'Грачик']","['Lee', 'DEADPOOL']",Полицейский,RedSicilian
5946,город,"['Лучистая', 'Sahtir', 'Lee', 'RedSicilian', 'Полицейский', 'Урфин']","['DEADPOOL', 'lamparov']",Гость,Verbo
5947,город,"['Э', 'ВАЛЛИ', 'Шаман', 'Red', 'Полицейский', 'Вальтер']","['DEADPOOL', 'lamparov']",Джесс,Bellamy
5948,город,"['Sahtir', 'Э', 'ВАЛЛИ', 'Redrik', 'lamparov', 'Шаман']","['DEADPOOL', 'Red']",Вальтер,Джесс
5949,мафия,"['lamparov', 'Полицейский', 'DEADPOOL', 'ВАЛЛИ', 'Bellamy', 'Э']","['Sahtir', 'Вальтер']",Red,Redrik
5950,мафия,"['Saurfang', 'Джесс', 'Шаман', 'Bellamy', 'ВАЛЛИ', 'Вальтер']","['Red', 'Полицейский']",DEADPOOL,Стинг
5951,город,"['Шаман', 'Red', 'Redrik', 'Saurfang', 'ВАЛЛИ', 'Стинг']","['Полицейский', 'DEADPOOL']",lamparov,Sahtir
5952,мафия,"['Стинг', 'Джесс', 'lamparov', 'Полицейский', 'Red', 'Sahtir']","['DEADPOOL', 'Шаман']",ENERGY,Bellamy
5953,город,"['HardCore', 'Redrik', 'Урфин', 'Лисичка', 'Экси', 'Строитель']","['Стинг', 'Bellamy']",Полицейский,Лучистая
5954,мафия,"['Полицейский', 'Sahtir', 'Лучистая', 'Строитель', 'Доцент', 'HardCore']","['Лисичка', 'Урфин']",Bellamy,Экси
5955,мафия,"['Лучистая', 'Урфин', 'Redrik', 'Полицейский', 'Bellamy', 'Стинг']","['HardCore', 'Экси']",Лисичка,Доцент
5956,мафия,"['Урфин', 'Bellamy', 'BackInBlack', 'RedSicilian', 'Sahtir', 'Стинг']","['Экси', 'HardCore']",Redrik,Лучистая
5957,мафия,"['Амур', 'BackInBlack', 'Дея', 'Доцент', 'Лисичка', 'Полицейский']","['Лучистая', 'Урфин']",Экси,Redrik
5958,мафия,"['Амур', 'RedSicilian', 'Экси', 'Redrik', 'HardCore', 'Sahtir']","['BackInBlack', 'Дея']",Доцент,Полицейский
5959,город,"['Стинг', 'HardCore', 'Bellamy', 'Полицейский', 'Хозяин', 'Гектор']","['RedSicilian', 'Redrik']",lamparov,Гость
5960,мафия,"['Redrik', 'Bellamy', 'BackInBlack', 'AnMart', 'Стинг', 'Хозяин']","['lamparov', 'Гость']",Гектор,Полицейский
5961,мафия,"['Хозяин', 'Гектор', 'Гость', 'AnMart', 'HardCore', 'Полицейский']","['lamparov', 'Стинг']",BackInBlack,Bellamy
5962,мафия,"['RedSicilian', 'Хозяин', 'HardCore', 'lamparov', 'AnMart', 'Полицейский']","['Bellamy', 'BackInBlack']",Стинг,Sahtir
5963,мафия,"['Дея', 'Лучистая', 'Гость', 'Bellamy', 'lamparov', 'Урфин']","['Строитель', 'Стинг']",Горыныч,Redrik
5964,мафия,"['Лучистая', 'Sahtir', 'Redrik', 'Урфин', 'Полицейский', 'HardCore']","['lamparov', 'Bellamy']",Гость,RedSicilian
5965,город,"['Лучистая', 'Строитель', 'HardCore', 'lamparov', 'Горыныч', 'Дея']","['Гость', 'Э']",Redrik,Полицейский
5966,город,"['Sahtir', 'Гость', 'Лучистая', 'Строитель', 'Горыныч', 'Redrik']","['Урфин', 'Стинг']",Дея,lamparov
5967,мафия,"['Э', 'Гринго', 'Стханский', 'Доцент', 'Айс', 'Гость']","['Гость', 'Lilit']",HardCore,lamparov
5968,город,"['Saurfang', 'RedSicilian', 'BackInBlack', 'HardCore', 'Redrik', 'Стинг']","['Айс', 'Стханский']",AnMart,Гринго
5969,мафия,"['AnMart', 'HardCore', 'Стханский', 'Bellamy', 'Redrik', 'Айс']","['Стинг', 'RedSicilian']",BackInBlack,Гринго
5970,мафия,"['Айс', 'Гость', 'Bellamy', 'Доцент', 'lamparov', 'Saurfang']","['Lilit', 'AnMart']",Гринго,Стханский
5971,мафия,"['Стинг', 'HardCore', 'Гость', 'Гринго', 'Redrik', 'Э']","['Sahtir', 'Lilit']",RedSicilian,BackInBlack
5972,мафия,"['Sahtir', 'Redrik', 'Bellamy', 'AnMart', 'Э', 'Saurfang']","['Лисичка', 'BackInBlack']",Полицейский,Стинг
5973,мафия,"['HardCore', 'RedSicilian', 'Лисичка', 'Стханский', 'lamparov', 'Доцент']","['Redrik', 'Полицейский']",AnMart,Айс
5974,мафия,"['Гость', '633', 'Jane', 'Гость', 'г-н BRO', 'Вишенка']","['Хирург', 'Куаныш']",Мандаринка,Ali
5975,город,"['633', 'Мэк', 'MAJOR(SILVER)', 'Гость', 'Мандаринка', 'Гость']","['Pokerist', 'Гость']",г-н BRO,Jane
5976,мафия,"['Куаныш', 'Шкипер', 'KIRA', 'Zhuchikboss', 'Гость', 'Гость']","['Pokerist', 'Король']",633,г-н BRO
5977,мафия,"['Jane', 'Куаныш', '633', 'Король', 'MAJOR(SILVER)', 'Гость']","['Pokerist', 'Мандаринка']",Гость,Мэк
5978,город,"['Гость', 'Pokerist', '633', 'Мэк', 'Король', 'Jane']","['KIRA', 'г-н BRO']",Куаныш,Гость
5979,мафия,"['Гость', 'Гость', 'Гость', 'Гость', 'Мэк', 'Гость']","['Шкипер', 'Гость']",Гость,Гость
5980,мафия,"['Гость', 'Король', 'Jane', 'Гость', 'Гость', 'MAJOR(SILVER)']","['г-н BRO', 'Хирург']",Гость,Мандаринка
5981,город,"['Гость', 'Гость', 'Хирург', 'Гость', 'Гость', 'Мандаринка']","['Ali', 'г-н BRO']",MAJOR(SILVER),Jane
5982,город,"['Гость', 'Гость', 'Мэк', 'Король', 'Иллюзия', 'Гость']","['Гость', 'г-н BRO']",Гость,Лока
5983,мафия,"['MAJOR(SILVER)', 'Шкипер', 'Иллюзия', 'Гость', 'Jane', 'Лока']","['633', 'г-н BRO']",ШМиД,Гость
5984,мафия,"['Иллюзия', 'Гость', 'Гость', 'Мандаринка', 'Гость', 'Король']","['MAJOR(SILVER)', 'Лока']",Гость,Гость
5985,город,"['633', 'г-н BRO', 'Гость', 'Jane', 'Гость', 'Гость']","['Гость', 'Гость']",Гость,ШМиД
5986,город,"['Иллюзия', 'Шкипер', 'Jane', 'Гость', 'Мандаринка', 'Гость']","['Король', 'Мэк']",Лока,633
5987,мафия,"['Jane', 'MAJOR(SILVER)', 'KIRA', 'Хирург', 'Мэк', 'Гость']","['Мандаринка', 'г-н BRO']",Гость,Гость
5988,город,"['Гость', 'Куаныш', 'Гость', 'Гость', 'Король', 'Гость']","['Шкипер', 'Хирург']",Ali,MAJOR(SILVER)
5989,мафия,"['Мэк', 'Jane', 'Гость', 'Куаныш', 'Гость', 'Мандаринка']","['Гость', 'г-н BRO']",KIRA,633
5990,мафия,"['KIRA', 'Gera', 'Хирург', 'Король', 'Мэк', 'MAJOR(SILVER)']","['Ali', 'Мандаринка']",633,Шкипер
5991,город,"['Jane', 'г-н BRO', 'Gera', 'Гость', '633', 'Гость']","['KIRA', 'Мэк']",Куаныш,Гость
